 ,Char. Length,Eucl. Length,File Name
107,165.3675,152.2793,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
108,160.2498,155.6213,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
109,158.3259,146.7583,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
110,156.3137,153.2090,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
111,155.1421,150.2698,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
112,149.9533,138.5388,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
113,142.9411,135.1481,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
114,138.2254,127.2242,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
115,132.3675,116.1809,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
116,129.6224,127.4049,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
117,118.8112,100.4191,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
118,114.4558,108.1896,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
119,114.4092,110.5351,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
120,111.8284,111.0180,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
121,111.4386,103.4795,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
122,107.0538,94.7629,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
123,103.0122,95.5092,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
124,102.9828,94.3663,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
125,102.0833,93.7763,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
126,98.2254,90.5539,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
127,97.9706,92.9139,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
128,97.7990,93.0591,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
129,89.7107,85.0000,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
130,85.4680,81.0247,Mat1-TUK-3lay-190424_10kx_03_S1_Intersections2.csv
