 ,Char. Length,Eucl. Length,File Name
240,126.9239,104.1201,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
241,124.9949,118.8108,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
242,118.2376,114.3372,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
243,116.7279,113.0398,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
244,112.6690,104.3552,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
245,110.7990,105.9292,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
246,110.2548,102.1421,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
247,109.8823,91.4112,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
248,109.2548,101.1929,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
249,109.1249,99.2018,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
250,102.7401,94.9368,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
251,100.8112,90.5539,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
252,98.4853,96.0833,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
253,98.1960,93.6002,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
254,97.1249,91.5260,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
255,95.0833,87.8465,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
256,95.0538,87.4643,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
257,93.9828,86.0930,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
258,92.2965,87.0919,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
259,91.4386,89.2749,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
260,90.4975,83.6720,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
261,90.0244,87.6926,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
262,89.8406,82.4621,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
263,88.6102,86.3713,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
264,88.4558,82.5651,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
265,84.7696,78.4347,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
266,84.5685,78.8923,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
267,82.0538,77.3369,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
268,81.9117,76.0592,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
269,81.3259,73.8173,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
270,80.9117,75.1798,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
271,80.7279,77.3175,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
272,80.6396,76.4003,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
273,79.3259,73.2462,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
274,78.4264,71.1196,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
275,77.5269,71.1688,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
276,75.2965,72.3464,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
277,72.6396,70.2922,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
278,72.1127,66.7308,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
279,71.3259,66.0379,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
280,70.6690,65.1920,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
281,69.9117,65.7343,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
282,69.0122,63.9531,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
283,67.3137,63.6396,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
284,64.6985,59.8080,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
285,64.2254,63.6553,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
286,63.9706,59.4390,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
287,63.9706,59.4390,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
288,61.5269,56.8595,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
289,61.1838,56.4358,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
290,60.7279,46.7547,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
291,60.6985,56.0803,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
292,58.6690,55.3173,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
293,57.8284,57.0000,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
294,56.1838,52.4786,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
295,55.4264,52.4309,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
296,54.9411,49.2037,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
297,54.8406,51.0392,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
298,54.7696,50.7740,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
299,53.3137,50.6360,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
300,51.4558,44.9444,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
301,50.5269,45.6070,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
302,50.4264,48.4149,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
303,47.9411,44.9444,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
304,47.7696,44.5533,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
305,47.2843,43.8292,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
306,46.2548,45.9674,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
307,46.1127,40.3113,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
308,45.4264,44.5982,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
309,44.9706,41.2311,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
310,42.4264,42.4264,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
311,41.9411,39.8246,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
312,36.4853,34.0588,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
313,36.4558,33.1210,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
314,34.6985,33.4215,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
315,33.5269,33.2415,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
316,33.4853,31.5753,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
317,33.2132,30.5287,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
318,33.1421,29.4109,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
319,31.6274,29.6816,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
320,31.0711,29.4279,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
321,30.9706,26.8701,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
322,30.8701,29.8329,3 4 pclpeo cam kelli 10k71_S1_Intersections2.csv
